address,quantity
addr1q8n8wze2hf3epf0yxeen368mnaj7djr6u7ulh4krq2zszyrk5r2anu27gzzpn4g3w7dsvsua36cujj0q280uuaggptmqmf2u33,400.0
addr1qyeg2l9h5jfa5nw7zawta9ym3raxchtte6y2h46zavth97dll8vzmue2p4zsnp77mgepqqpd68v5ujfagwj2z04mp6jsjkee3y,9.028763
addr1q9sa454kxwafhuazcqgq09g5vh5vz2m6q087l3dca09nh04v607fgqlp0hj79spshg59hj3wyhc3mx837q3ndqc3neysmm7s0e,1.0
addr1qx8e0datasxfjknxp0pr2wh2n7qdkcwyl8y6lnxelm3ezthxc87js05mv2vreceskp498sq7xxkksz5ndlestdpngreqm8zu2p,25.0
addr1qx7ea7pqdrmqjq8u8qq22xl9uu6ks06lfnkscvvql7tyx77tgj9j8657sragfmg3uzjhttyprne0w83u96tr42zgxrrsknk4v8,2.890989
addr1qy5s9t5nvfyaajlam7wwhm4xqsn88u69jy44p9zywyfsvz32p0dy9ccnxjc5lzp0hq6zcvwx46nuvsf5wjdu6ps0w84qsefp05,0.297239
addr1qyvp4h5qkusnc39qmparnmkudkp3gpn5n8qcfnv43wavjjs6hmnvu843ssj4g2l4zueshprcxjww6quug99m9gzqmpuqhn8t7f,2.037735
addr1q9aar08rw8j60z36n8z2merkxrgzllsgxackejvadq2jytthfwmwxg3stfpd0u6vnkr3pmqpja5uzmhqf7x4xhl7g43q6pr8dn,2.0
addr1qycqdvhe7rfdnus7smndactem8c4g7spgrvfyjcs6ftvfjc7ev086gn7hlqmaxukclrn266ll9lx3rl9dh40ellzdrssercv7v,10.478162
addr1qydpgr7wmx8rsymwrqu67d7wgl5qvn6ye573mkgpe66n36da4yahxmeyx4a4m8pl0xpkyqd76va5hgx6j8dk4yen2wnsh6m34m,0.346597
addr1qyjwtc2madzrsla4au6pvwa47z6g0p5lsq6dzcf7j405dk320u9u9ajkky59dcw8fnkr7wf4l2x9l89m5taqkxvqn5gqe47s7r,15.0
addr1qy7r5682uc53dpet5m3vc2h9anj9smtekxx5g4sr9k29q25ce7cg89qm7wy04jemx83kdveukfgnnuwewszg9kjpsyjswkdk8c,1.032879
addr1qygcvqjw2nfq647jffsjumsckhkhgf6wn07lkes67y86ns6pqgrq0c32zh25jm6mkxlh2lvu7h2wjcxh80prc62mgn4sh9yt9j,21.56744
addr1qyucj25f9pzwmpd906k0l5rlvmkx8z5l2refpkk83p3neqvvg4pzjkhmhsyz9pskp43at4hg6heej4sf95l2nf0qm4eq4jnmwh,1.0
addr1q8nwjutyfyy2f0xql292llr8me62z3hqm9f22r77tlecmrl6qpe0xu8n6w8wqzcpcveeggg56j4tttsf796cfkzvq0vqatyplg,3.0
addr1q9e65ergpn4qyu8alvf4u2t4pz9k0l583ekrevta35w58csxuurngczt5ws65z0tj0vp8nm9su60ranswxjnacrx5jdqn75ycl,24.383002
addr1q97r0h3lcndt78d2uw08fd4rvkan549er95masljmr5rzrr0qt0u47rcr3mycum2z3yms8l5h803y2dvs3gl9q3glsfq6kemlr,20.000052
addr1q9ehvx77etemz6c6er8mcv4ydnah8ucgdnv9fdtc2k70zm3p085shknpaqluqh6rf5tyjpxuqsugpu9afrzyxwtlkwgqe0kshz,29.106779
addr1qx9jklnny48u5h8p5mm2nm0zyw7tvwhpal6llu2r7vju2y9mst8vn2xvejwh604537z5ya4jhtkryyl6m7upnzslpgzq3ds9nm,15.22824
addr1qym8pfpkxakjtmem2say98gvcr2a78pm04jrr8qqfp26y72dqzt6psevgfpaex4erhdk0pu4407q3k8k3eft38qvnqcs6vww7l,14.91118
addr1qyu4vf4ldempahzqz4ufx8g8ynd3cw3k3qcstw0jw3juf8nkrkuh7qmqt5kgp5pr3nauzr575xnq6qp92g356dkwe42q0qmaep,0.000184
addr1qxhwgp779e76e9e7speq3a45g6h7njz9a743l64q5ewcrfukjr2zyhkfah5wn9tst633un89dle52l6t8qdq9948urts2w73c2,2.0
addr1q8enz7dp9gdc8p5zhvcgjeuytf6r8qjz4dmcz3da5v2zl7qtzlnhnwjv7xtc30yem7vr0xzpc9ttu4y9p8g2x0g2sjlsxdx94e,0.248712
addr1qxlx48yv8vqtt9weucl45c25fwqdj47x86udemk2nfr509rjxk4m3l78lrrtufztmg5ea3jpfpcj20qqdjz3e0u6xufs8smu0z,1.199945
addr1qy4kzqmq7nyc7c8l3r6nluw5p8y6uh8klhjktjjmzwpye5g7tx7g2ftlsq7lhcc5r8dlmgkcqele4xc6erl527j4a0hq6z67ct,0.050677
addr1qx8rt3xn7aywud9fj8p6hkhq8gvtkszx3wvgkxfvafuynpufx9g4kr30dulanhpjj2j5tfkmkvmrsynm593vc2pgeggqwumeae,0.001054
addr1qyuzlkzwtxhgah5k68ljvmepdqd7v9wjtfk7p5wrp877gz7zzq5u29gwdn9m93mefgqukdeuxlw2h43t4h7rew4za4uqskx3w0,1.740933
addr1q8q5yaxphz9qhn4ec0jjrv6e3l22p8qj8p5cptzy3rtmgexzzq5u29gwdn9m93mefgqukdeuxlw2h43t4h7rew4za4uqe5fh8w,0.786215
addr1q92vecluvq5fvn6d6jnrhx63wq00u6w4cgqrzrx9e9k7xrzg26u3vmxr2508tvvy4p2r0mvke9nq5ehpclzrnfyjmcjqx7ck0z,2.2e-05
addr1qy4a707a3ge2u3s9n5eewcr76ztcmnp4k377nqjuczjd9sg58lzx6jzdxz7r20a47zw4c9hgafuw6xdsk5uruuff38nqnkge3u,21.81517
addr1q9twmprzrpm2xykvdq2eff6xt0egwlrs2qezcsp5cqx2x2ahrk62sx86dur3qa48ery9frj3zuaawezrwmrv20wfr6gqhkclj7,4.259769
addr1q8wdhufh2mh66pew3tcgntktywy6z2rufqnjnlt5zgnrn6vz24edmw00d3heqra5y6xcegq8xamxjcggt60pau75s28s3k6z03,1.009999
addr1q82mhqunsxtentu8dsaylg8md397ur9sq3zazft2klezug2sdh8kvfcmhc5vaz57q6jjywjw5xm39vfz7tcyzw7z7j4q8w4wwr,1.0
addr1q8pfqzgdkvx9kxdvqcndmfu559x0xrrynzz62h5j490d2jz8vtaug00638gmx7jvelskgsmkm29l900ka7p3evpwclzqyawdgl,3.024494
addr1qxarajvxrt83a7uz8er0llxz6d2znshn6yalgxlkvfgysheqhac78qrh3jxq5sedx45pqys5dhza5c59pf7fev0f36dqz9wx5l,3.0
addr1q8camwlwgvrmmu2swf5f6rcthle6gc80j8ug4tj4hc3qjqydw769t50t05c7xeve25rerazjl2cu6wjn3vqvsl0y9dhsj45kgv,11.351706
addr1qxr4g62hw8ce9yhx2mcgrp6uph822qjgxz8xerptvsyqk6y7yk62hp8nqxu783vt7t5dux6ckngwkx6vehnjmat9fsqswjh7q7,1.010058
addr1q9aynacc4vrla6s66vxd9gecphs2mwsfzp2w95g5a9frs62egh34j39r685k0hmzvadyu0gpjyy9s8t5kmyl456t7r9qxudrr3,0.000997
addr1q8vmxhl583spd3a2nr7jrkvcvrcahnzcsp0knkgm537gx5jj87rd2x2e7dwrn768gzr3my5lcsqfqqlr9vpjwxyltfss075s5l,0.280154
addr1q8hssxhhvgnsjg73xz7y0hu0ctnqwk2gvam4ye2mv3gxq65trrepfxdy2kz7q5g077ar3c267mps2d8k6s9sveffmu9q9fm2kq,0.008315
addr1qx2l0y8q26dw755ectearrxe3rqm8rxzcc03npxs45rh0dq520ew7j5qt3ht7mr8lynqwspxy4gakauxrt5kjydwj8csaryta4,4.547706
addr1qyl523edd5ml8acjutjlzyhvj9fmqd8l5u82huqdldcct0vkdtwfkz862md4fptmafqzyh2fl63s2pu80pyxr6k89l2q3h5huv,7.977235
addr1qyqe6fwtnwt7lnjm3ec4qfyrl0z3jtjv09pqsz9djxdua6rju27sc6aexrwqss8pjs87qzhevyd7kmeyssse5hzkhp6qs6auh0,250.508894
addr1q82xy5pfnl6cc3868nwxqsfmw5clccvksj530rj9hlm4a8v939he4jezdd72xqrwqp3mxt2neam78v55a5cgdr7w04eq87dndx,27.891961
addr1qx0g76h6ejjg9j9ht666awc6u4kxlwjqn6xm0nt0vevs4xpru3jr2tac863n9d4ygqwc6fc5a6tshhy9r3eguqxp6p8qp0u2c8,80.783214
addr1q8f087n72rdwvw49zx96y8hcdt05qw985rxaz3uyjxk64puqyt4d6sqwe3cd4622kfm9gync5tdqcqjjfg590zknqtssud722z,0.379608
addr1q9ml0sl922sqgv7wwk3zhuajvehllu4fhq57cuznlg26s7veqa26aapsw8ter7jx0unfclvnzpm6j4mm4j90f6wntlhsy6gnz3,1.603313
addr1qyjrzsapahmj2czmq78rvcxv70h5sy09fn5dwzcy4c26fvzuxmvtksz975zttqevhlu79pnhv2vu4x3ufctv7arg4lyq88d96p,0.570825
addr1q9fhlmazjpxs6ysh7efq2wst7atrx25gas9z69u6t80d3hzjdyj758gggas68fujwmtymyk84v66xxkh93er2nvgql9sssp6nv,2.109998
addr1q9n588l6wqelmnu2536c52uly6v54sgkvlaglkmudjlppmn3zccaw43drdt6fwcrjftt8jsmfhqve9upmxd9xvgv5zrqylxun5,50.126007
addr1qyc63at9flqt2l9ht0q9tdwg87pllk9jfm9fxgu088ms6dxdvgc9un33amtu423g2dj3pgqefy6ljh2ryt9gerqlyw7s2ujv4d,2.391291
addr1qy2smvjs59c3txr7crtuxulhmpexr0h7t5ye6xmrxhrh0cua62ggljqlde8q0lvervm96dq46ndqy84e4uxqydt6gfgqxpmy4t,10.0
addr1qyptak74p4cj20furp3wglap02a0cmq59m440aehsye89c70s5t79kl0pt8s0y2zpzjm2gcuxnpv9e7tqdsmqwd90nms40n2xw,0.119129
addr1q8mtas8n02zhuy5puuxz94h4cx69l99khfkehs8f0htpfk7hzpqhsvqv4an3wpk3pmngmjqqgl3vqyq4dvm843u6nrus3jglx5,3.276548
addr1qxjgxnjclmvnvdxg7pnr9x5ltnpwcptx4t04ndwtq0w366yrhjqcwx0832pkq8uxl7432vqey2jd3z0rwm5p733uezfqtyq6dz,34.546592
addr1qyy5zqxurl706cygg0kal6hh5s4dlk4aty9c4kmrl50smek9gcvfgprean2e62yth2xsjfnwcn9g5g5ur6mp2khjs54qv45jw3,23.373122
addr1q98f4ffex206rxfvxletk3j4jsymg3xlmqr37cfdfvddzswz4uka2eg04aakhrhq3z4fkgdcyler4kxjccl2rd3jjzjstztkvd,2.038514
addr1q87xynl86nhfgp5dzfhlzlgnvnjk5d3kkg4td6vx77qyv6e5qjw3ll7m5qxnd7rk4q3cqusa7urz30rjf7n3h20cmtzqvzzluu,1.148929
addr1q9zkpzdpskzyyxxsdr4uhnz7wgg3g9gr3d9kk6etq9vezeu5erxnktd9k7m6aflwkpaslgl2x907wgt06whuvpw74wkqz84gp5,3.0
addr1q9y0zvv742wlk456436xffsm7j6zxatw0xumdmewes3gfgh00k8vy3avtcdx7v6mcpla0z275p3q5pjm3svc9k2j6kvqvcwfsf,2.13785
addr1qxm4ns72tdsns2wvstj7c4vgvv4ldg3tclwq7lq8f2k53055erxnktd9k7m6aflwkpaslgl2x907wgt06whuvpw74wkqp0zgxf,15.0
addr1z9ejwku7yelajfalc9x0v57eqng48zkcs6fxp2mr30mn7hxhy3954pmhklwxjz05vsx0qt4yw4a9275eldyrkp0c0hlq4gdz8r,1.303767
addr1qxqle32mgkrzp5p5nacu66qdljez4kymp5edaj55gj3uhhe0wq2j2qtf4v3uv5pqjdnc870793rhpw5kfz0yg3v609tsf5g6r0,1.704163
addr1q88n4rc5hzw5apxgyghv6gyfh2vtftghn5600vcw4nmevmfnlw6hly90547qd3jrsjxtj4w928xs5crcrk3xj0yd3zjq0rc9xf,1.029855
addr1qy33slna9xnvswce5qd8sh0j70pdzj3t3kna7v8zdcc6jswa6uqzw9wgk83len20d5lxkscvjdkjj4lw5pjumgwm2k4qwcyxpt,351.428152
addr1qx399kx4f9vxj80v5ykzrczz90w4x7mgdwuk9cdjmqu5jdwa6uqzw9wgk83len20d5lxkscvjdkjj4lw5pjumgwm2k4qkhw2ph,775.729072
addr1q89l2lrf40vcqlq74veqcqwmg4etullwp48nzdh6t7ft4nlgm4x72mu5q5klhhrckxglx2hxnlydj764sv3ruxy27mhqe7wyzk,8.902119
addr1qyexnqxmdgahrajd5frjjl9eey0qjly5qash0y4xn92wf4er47ag2xcdu9atzk5vsf7lmmfdma4jlugjsszfheeg8s8s6k4q0p,1500.607343
addr1qyfn00n6fsk6qqy3kgdd0ngwk3pnyjqc26d2843yxcqvt9zrvvfy5u355ww0sfzrjpl8k4vn7eydwevtd8v9s9v9f26q83vfn9,12.127256
addr1q9n9mkezp3arajetqqqwp9ngz8qulv55ym2rcg3ufvm4zpw4fq2lt43dlyy8p2s7jw6kwjqydzw9xhtwpk79hg3490cqlpdf58,4.299469
addr1q8dez2mrg76jw3n7q759d5k56tkqam29k54z0hp8e36d57l9k6jem3x485kxek68tad4e7duzsfr75kq8303t63xpzlq9e9ju5,4.006711
addr1q9c808tgw5jmykflfq38dharfqk6zc2ap7jql55ldt6k27ysp24gjuwz9590ydx0pafgsdkqtscprzcwfjqzessc0v3qr7j9lv,1.307678
addr1qyxuhvxmmy9gqjeusfw73t4mzr4ayczxtdh9xtdzgxjk8heduudr37q3v2j7c2e5saljl3xwhwwwkhszfae65q5e6kdqjktzfq,8.026689
addr1qy7prtg4nlx5szj27nu0f3lpsu8j7pdjsglsndlvwrnk6l7su4esdfz8jqqhckqk4zx7uadtydj3x8ddassq9q03x96qqwasw8,3.006438
addr1q8fzpayk4wr6vwc3vs3qsq9qdvgyghce3l6gzuwz3c3rnysgjfmrelfdt5sg8vmvek3tc2uu7r8cty2mnxjfrxspnxmqhkv4yp,169.207684
addr1qxgej4rcw3mxl5efndsd6pv8ueaefclxr48md07p59rtvxt3uy3cxp2kry44l58cqmt8hm7zf8339jusztlmjlfjecms5g6k2w,1.0
addr1q8mr9l3unm4kdfetlcfhykhdgyq456qhljh20rf6edef3er0qj9nkmfn3qqhn4005uucy8nsg6gj4klxhw3rchl4lhksvyq2tl,4.029261
addr1qyngygp0ungqw3hwptvry486kqlz3y4a3l4yt0wslvphv6nlctzyll7dd8ga97ys4z9rjdz9yj0us4yvgshhhnyy88msm4pm5y,0.000297
addr1qxpssay8qd9xp97g55k2x22t7f248lazkl4x6jh4wuw7zwq6phxd4pmnvw44gmp34pncx9ywm5k7r8gqkmlp935jp85s7x7k50,4.0
addr1q875kzch9tcxj8p7z0r8vxnfnhqr3y6pwq7xggqlw5q58x76smuatrccsk3duaxw0hq88v2cmzjkg0wm3xxne44qpv4sazpxmd,0.664483
addr1qxxvlau3wqeu5t086np9y423x35nckv046ka6z4l6hg7v76z4j6zkwsp7wvaa0x62nuajmjghnz4m8tzjrfaj334jxysm73et5,0.009062
addr1qyfnw6kanpvqsy7havzzeqpwr9wrmqgyd2n902attfgw7x5y9mcz55pxv7hakan2gtvtl862fcf538j5egrv2ajfthqqhcxrv9,500.0
addr1q92qyhdy80x6c9wc8ec5vu972zmvexuhef72tjmgs0lu3crpsjw5hy4wmahdlv9sau93h6e86c2c5704fpjjf6r5pl5qzutrhy,300.0
addr1q9289vtem9kwhjhqdqfthtuyxak83tm8s4qwnlll80jdugnf4582r3kst3zxauzeugd7jjkfcevd3r3lzwclt7vgxmeqx3fx5s,45.291706
addr1qymv3rrmaq7wgntels94704gapye5un8p474xzkh6plgjjtvsgjf75kwglmp3jxed3s96gu9vccjf5uw8fvxulcteu2s8cuwqj,6.394261
addr1q84ph72al66cxxsetmq7l4velw9jpze6rmzzekdasfrjaw8zvxlkdjz9hrua76eztpllag6x2uvlkhfxe85235xdndlqtqs9ml,5.153322
addr1q9ce24jqk0c0h47marm63vpr662dnew4z2afgultfmuznj3j4mnp8u5m62fyw3xy8x9d6pw9wnaj5tjx0h25ppqtrmeqpsams5,0.001533
addr1q9gvmnvaq5thd2xwwame8ulf4ccyazm06cpdfpxc58hqzuha4xcsv8rsz4zht4x4rzrjhn9kwlfhjzxmqpezvxeujx3sed2lk0,9.171674
addr1q8maqtk2g7d2u9utdefpmqr02p0a0xtjexmp234uqhjl7l4f4w89v720k4jw4mwj6ds04dgf9kfqa9lrfqe4255vwsfs5jnunq,0.01
addr1qxx5puc82vu9y0ar4v69thxz6p7he02g7qscddzzwqm874svy6wgddzqhxg3sy2arrv7ynju7n8ede8eagprz36actfsjvw8fe,0.101991
addr1q9csv5llvczt24x35k6lvhftvknhlqrsz2z7qmzywnwqfnvn96dnqgs8utzfj529s9wlxnnj6dq0zegemlhuyvnf48xsk0fs0x,1.104692
addr1qyqns7pc4rrjzzfs6rqghg475tkr2wg96rej0vufxnhe0fyxj3x7dujr82d2yr8xarqmujxk2wmw59mtq4ekuq0tn5dsk227z7,1.005642
addr1q9t9v3hwmlwrasx2vxfzjmutpeukw69vupafnl2dewpghth56hp02657gk6jee6kjss7z02u2nzku3phaxp9h5htp04se4exz2,3.153437
addr1q8l8hz47r4u4wxyl3yefw8jgjavpvu0dn3jqzt9ewe8tacsu037039awe00vhfgksse9nzhh3cl8tchrgce80yxmdm3q3lqdyr,1.382508
addr1qyvaehvzrkak0j7ae7m4r69t4fcn0fvjslvsezfs39gx2wxmk4au0qahg67ulf4ldjrwqt4hzatyjxetfclu4pw69xlqvvg8hu,13.594837
addr1qysvwk7dywa57g8arae5vh0e2dapkhupnp8q5l7ptc5lfwlwrfrc64t4wmddldraze9dy0mv5e75v2htr2pr6uxnh0zqxeae2d,1.252052
addr1q97k5kj2h2ddshrh8c9rttps3n9zhgzr9q265pz6tujm0fnr0k5d0pq7jskccg3uqj96dtzm73z8puxrhwn74fd9erdsc6mwyk,1.595756
addr1qx56kdxugg03jxaz08x2u3tv0d3nsu2guqjyclnmr6gu3w24yu9p664c5eyqy8gm3uphjsmz44qq4vnywl8l7xal5t6sudurda,752.097187
addr1qx80nvg2p6r2u56xmn4sh8tact46cgzrfvcjtxh0p8eu5lg20eswkvtc9ffcyd7q2tkf3njxa4wrg3t34lacmc05cvhqp47aza,0.008595
addr1q93uuaxmjhfuutss402zu4z20tnh3r47gqvnemyg7h4dcgngzmt502gccw8f0eukeus2ckjpudd5sj89vp9vfjruyedqqq2gf2,70.3571
addr1q828pe9dkgscgyp804w7zlmrcgp7mvrvjgalh5crk35e09aazwfnp8dgjdrj5ter2h486paxdtzh2fnvyltr839w657q3pf2ej,15.690061
addr1q8q6phf9lk5jduzkcyvgt5w79hj0yr6ve68eqyk2lfe5mssd5p0a3uf4qjmgnmgk7fk7zzmupdfcaapgeddk2twrwrrq8mdsl5,0.82018
addr1q9xg8dd6w84dedshdyhjj5c4uy6zjtketkj2ufts6e6ca93x6zr9s3v99kc2sp2f9pvlrn948r3jck68g5m6e6d0f55srxwc00,5.0
addr1q8kggk2vlk3dutyf0dg0wfa9mznyl2c7gxa99jdc4t0z8flgl0ygwagez8w7lzkzrw83lvr5993dvgpgryp0u0vgzfuqafzz5l,0.000529
addr1qx6why92n9jyv2rgpmdl69y4an4wase22dfcgyz4lhnu43t4pahh5dd50t5rr75eh2vrzycqnvtxsa6nsgcxdgxeamzsfpx80e,1.0
addr1qy38ewne3p22vngwsxdv8ttd3lve275577fx4dtsf9uq6yr6ll36zl9tgshgj8nhxr0kun28xecvhmtl5xz8ufe6wres0zd6xk,135.291649
addr1q8nk8q4wzweduq8zj3x4ezpn0sjrvzlky0mlvdkra00uvxm6ll36zl9tgshgj8nhxr0kun28xecvhmtl5xz8ufe6wresqpcu72,67.645824
addr1qxzdgegdwaypvnmp7ht0xucwmqugscrqt7ruamag9ksr7xqwerafkmvmsshvyrtkmt439as3ewzl4evyuwpg8gzqdussfae2fk,26.491854
addr1qy0aawpvn2rj23pmd8mjtupt9x2v5lkaahslxu9pwhaawla68m0vp58h2lpccw62x98m58snqjg5uty95n6hgvjlrhgq5ynfn6,15.085638
addr1qx3y9fxygtmhn9a47dt4u9u8w6ztct09ddg6hta7kj6ga3xyzqd0zzhvwcuqlef9m3r32nj9p30veg8safj0yvyv2aasdlluup,12.447316
addr1q96zqqyyt6vqmqycan4d48y0wscsu0a8p6dcmzcfxjqe4eueh67gqz7j5frj7lttm2w30hkmkmv7dglq03s7jgflt88svrv968,6.035891
addr1q95w2wm2aaanavt3l7ez2s0fzedtlzfw4qus5967mv2fc4ctp56w0smf2std7x775fq2fhxx7e07zmmr8rjjdjxpvxwqemz2l0,1.994501
addr1q8nlzw3yvhka36mylgvjncm9lu60ml3es3fsm3ua90uef3nngalwh0sucaz0rz5sswykelzn8tx7qtq0ms9nmweklngqpfpdu8,0.319406
addr1qyacafu5ttfsg86mz5esn9skm58vpue25rnmx9jwk2akpclw3ujxh68ehunylzu542quexy5fvf0yfaws5cmuekcs95qxp28xv,0.006307
addr1qx05uuh89qhchhahvp05wa6r6wvttr7r5769tw22xccp4p8w3ujxh68ehunylzu542quexy5fvf0yfaws5cmuekcs95q4xm2ss,0.003154
addr1qycfzped33stashns2w4vm6p827eg3k45t5jd4m0xzg2h392ewevlh6zwu3af52f9hzmzc7lzct5fc87xfteg6snk94s0jkur9,55.001116
addr1qytmt49dk5gzxnpcx3ycgcyzzfxp59g89ma4frgltujpl6ss2k8vwvuq5deanjc2m2rhy7mfnw0euzsep435uf6y7yssdv7mlr,29.013494
addr1q86xrr3vjngn463vmra4nyk8zc0lys028ap0yhu6fy6j0f5ud597lpzkwlu7gqdsvv4c79wrjquazghjhcjlcglz448qz2lcqy,1.1
addr1q8n5wcyqawhyhxn83tfnw0epn56g8ylyxmyazwsctwv0q5su0wjej76t6xpk0anvx47ppp66mkl50kmsdkkcfgsqm6aq08nj78,1852.0
addr1q9m2enzhe9ap082cyn99xlqg2wpf2xmy84ks744mx6khytussut5spqa9cvrg2uuh3j5hup7akf00grqlvucquavr8ts3j0t7u,100.0
addr1qywxrmvrylarssx79642rd7e70q4xq4earuaacv9q0c26fjwauxqxqnlvm8tz5nukufmqtg44elm6u7n0wtqakt0ycyq8s77yq,1.0
addr1qxksn57ves65jmlkawall7j78akfr9ttkp7xr77mv8c3zqdjmpq5yuk54462v34wqka6u6vptpfq4mesv8akpazvg3aqrv4qjh,22.795141
addr1qyv63tjgmd52f94f292pyz8gplga6pweufpruzwnqsdacfzjjeu7haavudgeas2aawsjj0z4usuecvky2px67jr9elfqsmjshw,13.61524
addr1qx6yeuvl8g5zv858x39fypnxe8xyqz0e0axfdn05ye9gp6ff3f8kwxx8qdz2mpdndmxt4vnfxtwu3yzfndnwgnu85r8ql3cy2y,6.367323
addr1q9m8h4dsdscenq799llvktj0ujtrflgrphgf84qhgsze0ytfu6y4xu93nkwg27r725rskmrzp377cnxhgfxxw9nem08qa32std,3.301237
addr1qyn2k4tetc7pqaujwmsn324exngvdxvsxcpgrqt2pmg0mnud2zywkvcux0s3q04jk82f2lxwemrr5qgeq2fzvrmez2usnx84x8,42.717607
addr1q8l3dec49srdm60fvyhel04sncvweqtyrft96mp5fzcj5tgfkyc87tppj58ga2avu6pps8adavz38wh0hp6f9gggw5asxt4rcf,10.004762
addr1q9ymf33e9thn6f39kz8r90x0dy4fwskfhk5c5nc5jsyl6vuvy7kdx8w7f4qktgh7nf4ua9ndfyq9pdy0aehy7dwmyckq3e982g,289.009268
addr1qxemekw8dky7anawhwr4evuugldh2lqnp3futsxudtt40cchxxj8a0eakec6hzs2fetdse8wap30pnthll37u7pujwlsj0cz9h,12.810637
addr1q8e67h43vexvnq7rrmv3x3ss5m5whq62d40g644sadr3m3s0w053nylwny9jqv42ys224m34tn8nlux83mqsm9jzvqks0rjmrc,9.475707
addr1qxwz79dpxqlzlxhuqzkz98du55vxfzxen6syw07rh2hsl5ctp9pk834ptq8p549x5pvlxmpuj4v99zt39mkmd9f0pguq92qg7h,20.0
addr1qypdt93f2cs0napzxwh7p6chn5nd7arf502r07w9gwckad9jsp64fz3h7g5m2mdanfnjz4pz49hrlf5lalz4gccmmt9ql7y505,18.0
addr1qypdytr6uyfwkp0duhj86mat289xkjl3540uk6d2980fwcxt6ths9nkze3ztssqxs0w234znfqamkz5qq56mduwkdaxsqm7th3,21.39769
addr1q8jvvap0k9e5u74y40h2qd5xn3ws2hq2pr0lz3h6qdnvk4gcxe9h9zxe529t43q5fpetdd4q55kqxq8g37f328ul3npsc3wagc,9.26852
addr1qxwfejahwvc46q2053xdgkelwjx7leqf7fxw6e4m78e3xlz5ytfx03dczajguuacvs23kgdjgj8ej8svhp2s686eqnus3lhxn0,16.281168
addr1q9w7ny9ykwy79pl30sfk0d7jn630fupw3h0p7ztffp339lx83y5khjedp86wh9glvxuyf97nmgpfjzl8qjzzxprdtmzq9nq4p8,1.53662
addr1qy9qhl354vvpa4gewsr7y640qfqdsjly84csvd7mzmhttl8d2qzjud4gdqkazewyjcjxk490r29pxvww4xus6udqlpkq7t79xr,1e-06
addr1q894hmcylg5h7rmyjq3zxzl48rh2f4fnat4qemk8wzfftdmq8hlsyxx6zx9m57kj8ztlrfd0p0czhmu29djha2vwxw4qedazdg,0.009961
addr1q9rldxmn77yah6ct7dfd2y29ty9n8kdpu894xl32ckue4awv46t69rqapkaxctnsvxca5ff5eyj5d4l8453qcm37v3ssnxgj64,1.55183
addr1q8f5vcpmz8tk5n3wq7ejjp90ajkw4lvzdwp89hqueswdr6hn2mw8rt90lc6ds2tck07uwtrf5l524whshgh3xpg9aw5q5a7gmk,0.873709
addr1q9cnafg27ughvvn099s7ps5wpa954ueuuc5k86eyt78fvswnk7ve0h25ux8me7ug6mntntysrda3fjz9vu4nqafkqshqedffgs,1.442107
addr1q9rnaeanjdyqukn4m3k82w9v34m9sqytc7v0558mt7pgq59rq3adaga4qxmt8lzwxekhjw05nyxxc7qgdprypzdtywzqqrg56j,190.251521
addr1qy5902c9dxa24mettvd7h6npl5hfyajqv05n2l07mrayav73mce4uc0e478qy4f43tl3p0jaeu8z4k98zcrptevd4lds3jsjk2,2e-06
addr1q9xg9hz8yklyftmk8tjv5zrwq9ggnt3h8jqhq4ghjj0tf6qqhgjwck0ug2awfw6w96djezmdtlfft34pwf9u3wg5g49segnmj6,91.24844
addr1q8qkgmd35gkfq6uqwf5wr3eaj2hvxr9urnqypwy7xprgy3jvrknecn92zn6e42zspk2lrqcvl7mqyz7gv0v3yw579zmq32cl0z,15.912542
addr1qxxgrlpc6gm4cn7ar8lfsg4yekcxngadmxz7rw5a2cvhwjllhzgnn8uy899wjwyt36cz8asxj7tmpuge6zm3j8xrkm4sdkk7mt,0.42689
addr1q9qzw6xm9ehhgqr0he362hs355f2k8rcyvap32uzf43w50hzvfet67tp370wcv4ssuxwxk7ykg5sn0m9ut9jj6nvkyuqpm0df6,204.810236
addr1q9s5uf2vstkavqwjn9mlhncnugdqfelx5h6qumw6et00pkadjmgpz6j4f09fy7cy6mgwmphy6kypdzn9apkl8clww0eqcyshjk,13.535488
addr1q9p66gx6my8n9u995ctelf3c7c0dh05cy9792z4z68q0zrtz69e7wkvmrp3w5dalx3pnjtttdvz0fpt2ek625twp0v6svrvedx,3.0
addr1qx5g2dlyj2m4y0kkgnkkdw3ckrh4ewyn3r52gqr0fgrl49gut33ep8ju9vm9hr738gw3cgma3qhzc7ahjyvz92gnlamq3f5nx0,20.974979
addr1qyf8klelsz45qven77pfa4zpjkrqgsmpgpaza3329r9ppytkqq86a6g65evhz47ffh9p9tewl27zwtsmhey8a7yftdcqwsn649,6.161761
addr1q9v8eqwx09677a40mr0jx46g7x5ckspxnp5c2vc77q6wtcflqzjyul5g5j7w40nklwv986zlrystx3yrz0wztlkz4hys0lnkv8,0.922216
addr1q8nps2f2j55dmvuthyy4tpduuuyyntrrgm35xsuthmargqdvau9r2hh42qsn4smj0padysclwsnnru6dxs5z4k5m3njstnwmde,45.94
addr1w9qzpelu9hn45pefc0xr4ac4kdxeswq7pndul2vuj59u8tqaxdznu,22896.237187
